txn_id,amount,upi_gps_lat,upi_gps_long,telecom_cell_lat,telecom_cell_long,timestamp,target_atm_id,GEO_DISTANCE_KM,IMPLIED_SPEED_KMH,FRAUD_ALERT,THREAT_LEVEL
TXN100444,19524.14,18.497513,73.867722,18.498564,73.867991,2026-09-02 06:30:52,ATM-PN-0026,0.12,3.61,False,NORMAL
TXN100819,32775.84,18.513875,73.835805,19.138381,71.155103,2026-09-02 06:38:28,ATM-PN-0045,290.55,8716.5,True,CRITICAL
TXN100176,46150.19,18.495974,73.848257,18.494313,73.845948,2026-09-02 06:57:47,ATM-PN-0024,0.31,9.17,False,NORMAL
TXN100487,2070.99,18.508174,73.859749,18.506531,73.854748,2026-09-02 07:02:31,ATM-PN-0006,0.56,16.74,False,NORMAL
TXN100655,30379.98,18.524562,73.85741,18.528072,73.854205,2026-09-02 07:43:28,ATM-PN-0041,0.52,15.49,False,NORMAL
TXN100952,4477.24,18.518248,73.863015,18.527663,73.861388,2026-09-02 09:37:00,ATM-PN-0013,1.06,31.83,False,NORMAL
TXN100145,12344.46,18.516752,73.885382,18.516667,73.883828,2026-09-02 09:43:54,ATM-PN-0004,0.16,4.92,False,NORMAL
TXN100071,44161.38,18.498711,73.835457,18.495427,73.82796,2026-09-02 09:55:08,ATM-PN-0042,0.87,26.12,False,NORMAL
TXN100832,19035.76,18.515782,73.858606,18.515244,73.860185,2026-09-02 10:30:05,ATM-PN-0019,0.18,5.31,False,NORMAL
TXN100710,23562.13,18.492965,73.87222,18.488921,73.882197,2026-09-02 11:19:04,ATM-PN-0034,1.14,34.33,False,NORMAL
TXN100510,30616.46,18.508585,73.87839,18.507706,73.872324,2026-09-02 12:24:56,ATM-PN-0037,0.65,19.41,False,NORMAL
TXN100337,26964.44,18.522051,73.86078,18.523747,73.870979,2026-09-02 12:53:10,ATM-PN-0031,1.09,32.75,False,NORMAL
TXN100540,8021.87,18.514779,73.876195,18.514149,73.867144,2026-09-02 14:01:18,ATM-PN-0013,0.96,28.71,False,NORMAL
TXN100476,1914.28,18.518743,73.86359,18.51968,73.862001,2026-09-02 17:21:24,ATM-PN-0043,0.2,5.92,False,NORMAL
TXN100695,14847.88,18.520149,73.861258,18.512534,73.87148,2026-09-02 17:49:11,ATM-PN-0034,1.37,41.12,False,NORMAL
